feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date,Year,Month
6349394,4902314626,98307019,5,"Excellent quality, will buy again!",Customer Service,Positive,2024-05-25,2024,May
3566669,361595059,70966268,5,Good selection of products.,Customer Service,Positive,2023-10-21,2023,October
4299736,5309683159,24153726,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-04-21,2023,April
2401703,2300265337,90246977,3,The order was incorrect.,Delivery,Negative,2024-01-01,2024,January
4968410,199903168,99627097,4,"Average experience, could improve.",Customer Service,Neutral,2023-04-16,2023,April
7169425,4923840119,60049160,5,"Overall good experience, thank you!",App Experience,Positive,2024-04-09,2024,April
4762584,2209550085,56457995,3,Product was damaged during delivery.,App Experience,Negative,2024-07-09,2024,July
3403887,120178110,65294340,3,Not worth the price I paid.,Product Quality,Negative,2024-01-21,2024,January
9628961,6647259959,83660688,2,The order was incorrect.,Customer Service,Negative,2023-06-20,2023,June
4479101,3859980017,77015367,1,Items were missing from my order.,App Experience,Negative,2023-05-15,2023,May
5308580,9196827234,51669263,3,The order was incorrect.,Customer Service,Negative,2023-10-31,2023,October
7906809,3499440849,3638834,3,The product met my expectations.,Delivery,Neutral,2023-10-10,2023,October
4660606,7114775833,68965787,3,"Average experience, could improve.",Product Quality,Neutral,2024-08-07,2024,August
1618754,7812364366,25081012,2,Taste was not as expected.,Product Quality,Negative,2023-08-26,2023,August
1904556,7525899857,52428250,4,The product met my expectations.,App Experience,Neutral,2023-04-09,2023,April
977874,3917847107,90665975,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-08-13,2024,August
5211579,1229828587,42989999,3,The product met my expectations.,App Experience,Neutral,2023-10-27,2023,October
9213988,4249345096,81346291,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-05-31,2023,May
2933091,4002407580,59398136,3,Items were missing from my order.,Product Quality,Negative,2023-11-17,2023,November
1808799,5982122427,6398761,5,Will definitely order again.,Delivery,Positive,2023-04-23,2023,April
8813121,3280431261,48268435,3,The product met my expectations.,Delivery,Neutral,2024-03-13,2024,March
7181862,5066338759,48284116,4,The product met my expectations.,Product Quality,Neutral,2023-11-21,2023,November
8710910,9087426355,66932104,2,The order was incorrect.,Delivery,Negative,2023-03-11,2023,March
2650144,5512907,51476157,3,Not worth the price I paid.,Customer Service,Negative,2023-04-30,2023,April
6401715,4174741467,34074184,3,"It was okay, nothing special.",Customer Service,Neutral,2023-12-17,2023,December
9553826,6270463968,35434373,2,I had a bad experience.,Delivery,Negative,2023-03-10,2023,March
6894285,1239385001,82359623,3,"It was okay, nothing special.",App Experience,Neutral,2023-09-27,2023,September
4551067,5250202756,40871915,5,Very happy with the service!,App Experience,Positive,2023-10-09,2023,October
3362357,4099185509,22047134,3,The product met my expectations.,Delivery,Neutral,2024-01-24,2024,January
2038583,7875903450,17805991,5,"Excellent quality, will buy again!",App Experience,Positive,2024-03-14,2024,March
9968197,7561642939,75739462,4,Good selection of products.,Product Quality,Positive,2024-07-24,2024,July
5641165,5438908316,59815512,5,Good selection of products.,App Experience,Positive,2024-03-04,2024,March
6277365,357437373,23126657,4,"Average experience, could improve.",App Experience,Neutral,2023-10-05,2023,October
2138553,8972877222,57291761,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-10-26,2024,October
2309893,1163798451,25641500,2,The order was incorrect.,App Experience,Negative,2023-04-10,2023,April
3728661,3588229485,29973346,2,I had a bad experience.,App Experience,Negative,2024-01-08,2024,January
3528257,1205823348,79478655,5,Items were in perfect condition.,Delivery,Positive,2024-07-29,2024,July
2121358,2867008541,99594960,4,Very fresh and well-packaged.,Delivery,Positive,2023-12-20,2023,December
6964481,5794917332,12574626,3,I had a bad experience.,Product Quality,Negative,2024-02-16,2024,February
833508,4726520098,48284116,4,"It was okay, nothing special.",Customer Service,Neutral,2023-04-19,2023,April
8937646,6251716165,93723634,3,Product was damaged during delivery.,Product Quality,Negative,2023-09-27,2023,September
9039809,5991829458,80850753,5,Good selection of products.,Customer Service,Positive,2023-12-08,2023,December
7658013,1142626566,27304827,3,Not worth the price I paid.,Product Quality,Negative,2024-05-31,2024,May
600683,2595161999,45586151,4,Customer service was very helpful.,Delivery,Positive,2023-12-08,2023,December
9730704,8865698939,3897936,5,Very happy with the service!,Product Quality,Positive,2023-09-09,2023,September
2269836,1776582175,12305040,3,The product met my expectations.,Customer Service,Neutral,2024-03-30,2024,March
8585711,7323157341,16543242,3,I had a bad experience.,App Experience,Negative,2024-01-07,2024,January
6281319,8997413283,45314389,4,Very fresh and well-packaged.,Delivery,Positive,2024-02-10,2024,February
4876303,2548452255,44776601,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-09-18,2023,September
7833575,7906839225,56548063,3,"Average experience, could improve.",Customer Service,Neutral,2023-10-28,2023,October
1960132,4113927200,53782978,4,Will definitely order again.,Delivery,Positive,2023-05-19,2023,May
3059574,4233626614,24043135,1,Not worth the price I paid.,Customer Service,Negative,2024-07-28,2024,July
3127265,2886463378,6853981,3,Very disappointed with the quality.,Customer Service,Negative,2023-12-24,2023,December
3117627,1823348306,92604392,1,Delivery was late and I was unhappy.,Product Quality,Negative,2023-06-27,2023,June
2368789,8706556166,84953008,3,"It was okay, nothing special.",Delivery,Neutral,2024-11-09,2024,November
6638657,5139433840,77614510,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-05-25,2023,May
6309008,769731596,97825663,5,Very fresh and well-packaged.,Product Quality,Positive,2024-10-10,2024,October
8650340,1346090496,88202341,3,The order was incorrect.,Delivery,Negative,2023-08-18,2023,August
8250165,9339629293,79478655,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-05-28,2023,May
955323,3043993017,13455530,2,Items were missing from my order.,App Experience,Negative,2023-11-25,2023,November
6798988,274863669,39140039,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2024-11-04,2024,November
4768936,3736611791,6959437,4,"It was okay, nothing special.",Delivery,Neutral,2024-05-10,2024,May
2957419,9628875555,11470681,3,"It was okay, nothing special.",App Experience,Neutral,2024-09-03,2024,September
3324489,6367306297,17201639,4,"It was okay, nothing special.",App Experience,Neutral,2023-09-25,2023,September
3850044,4393113152,79695653,1,Items were missing from my order.,App Experience,Negative,2024-02-06,2024,February
1957314,1239928207,79591237,2,Customer service was not helpful.,Customer Service,Negative,2023-11-09,2023,November
2351331,5473002872,44030130,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-07-07,2024,July
7161642,6536847919,81822935,1,Delivery was late and I was unhappy.,Delivery,Negative,2023-10-06,2023,October
4756268,5480709564,18140588,5,Items were in perfect condition.,Customer Service,Positive,2023-12-16,2023,December
1882002,1393100618,33295496,2,The order was incorrect.,App Experience,Negative,2024-09-25,2024,September
8770923,6999330116,81605722,1,Product was damaged during delivery.,Customer Service,Negative,2023-04-13,2023,April
7318240,7816842690,1449273,5,"Excellent quality, will buy again!",App Experience,Positive,2023-01-08,2023,January
9536980,3186586558,9987182,5,Highly recommended!,Delivery,Positive,2024-02-21,2024,February
6737597,7927955136,32293017,4,Customer service was very helpful.,App Experience,Positive,2023-08-28,2023,August
9064072,3518172697,13189939,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-05-13,2023,May
7316905,4557188271,17597449,4,Customer service was very helpful.,App Experience,Positive,2024-05-16,2024,May
5296738,2893244627,11493380,4,The product met my expectations.,Customer Service,Neutral,2024-10-10,2024,October
7901453,1996683408,5043760,5,Customer service was very helpful.,Customer Service,Positive,2024-01-30,2024,January
2371030,1673794089,48167795,3,Customer service was not helpful.,Delivery,Negative,2024-06-02,2024,June
8033950,9931161723,41640262,4,The product met my expectations.,Product Quality,Neutral,2023-12-07,2023,December
9338884,856799416,25770577,4,"It was okay, nothing special.",App Experience,Neutral,2023-10-09,2023,October
4776205,6668508959,15144290,4,Good selection of products.,App Experience,Positive,2024-08-31,2024,August
886263,4914874727,80517784,5,Items were in perfect condition.,Customer Service,Positive,2023-06-13,2023,June
8959158,7869104895,57392064,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-01-10,2023,January
7488881,5094989752,87107263,4,Great prices and fast delivery!,Product Quality,Positive,2024-01-06,2024,January
3438230,4305377896,19216141,5,Good selection of products.,Delivery,Positive,2024-08-08,2024,August
9773678,7017136473,50680889,3,Product was damaged during delivery.,App Experience,Negative,2024-11-03,2024,November
2445457,3303209513,70084516,2,Very disappointed with the quality.,Customer Service,Negative,2024-09-03,2024,September
3680167,8607953669,67340606,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-10-06,2023,October
2982366,1940918101,4356173,4,The product met my expectations.,Product Quality,Neutral,2023-03-10,2023,March
5268466,6494615659,10745302,4,"It was okay, nothing special.",Product Quality,Neutral,2023-11-19,2023,November
8206396,4280890409,42102289,3,Not worth the price I paid.,Delivery,Negative,2024-10-30,2024,October
4822494,7598489331,84066402,2,The packaging was poor.,App Experience,Negative,2024-07-20,2024,July
6644516,8755280486,2566268,3,Not worth the price I paid.,Delivery,Negative,2024-07-30,2024,July
9777731,8281093933,67277562,3,"It was okay, nothing special.",Customer Service,Neutral,2024-02-18,2024,February
3957326,7415765726,75244116,3,Items were missing from my order.,App Experience,Negative,2023-05-08,2023,May
2503471,6266072804,60565603,5,Highly recommended!,Product Quality,Positive,2024-06-23,2024,June
2895853,1542448934,97033691,5,Very happy with the service!,Delivery,Positive,2023-10-13,2023,October
3589514,2896979776,30317733,3,Delivery was late and I was unhappy.,Customer Service,Negative,2023-05-24,2023,May
7532031,169867835,59545278,4,Good selection of products.,Customer Service,Positive,2023-08-16,2023,August
7907169,9493456526,77811864,5,Great prices and fast delivery!,Customer Service,Positive,2023-02-04,2023,February
9535741,9423261830,17597449,1,Product was damaged during delivery.,Customer Service,Negative,2023-08-24,2023,August
5626572,5793453795,70543108,3,The product met my expectations.,App Experience,Neutral,2024-04-13,2024,April
5228998,2141680269,32797235,4,The product met my expectations.,Product Quality,Neutral,2024-10-25,2024,October
9092631,6457122136,79764458,3,I had a bad experience.,Customer Service,Negative,2023-05-19,2023,May
5856700,8447536518,48160359,1,The order was incorrect.,Customer Service,Negative,2023-12-21,2023,December
7344868,3191672889,88223261,3,The product met my expectations.,Customer Service,Neutral,2024-07-07,2024,July
7568362,2521995712,30285217,3,Delivery was late and I was unhappy.,Product Quality,Negative,2023-08-21,2023,August
1952733,8194578267,74313592,4,"Average experience, could improve.",Customer Service,Neutral,2023-11-10,2023,November
6973023,2811341619,30188374,5,Customer service was very helpful.,Customer Service,Positive,2024-05-24,2024,May
4926150,5562576298,10019218,4,Highly recommended!,App Experience,Positive,2023-08-11,2023,August
4161917,7446009755,71767248,1,Delivery was late and I was unhappy.,App Experience,Negative,2023-06-15,2023,June
3371908,7343262659,16484167,3,Not worth the price I paid.,Delivery,Negative,2023-07-04,2023,July
8068149,7147677361,97475543,1,Taste was not as expected.,Delivery,Negative,2024-12-07,2024,December
4436657,8732072897,12077371,2,Taste was not as expected.,Product Quality,Negative,2023-06-14,2023,June
7574741,6418604551,12967305,5,Great prices and fast delivery!,Customer Service,Positive,2023-07-25,2023,July
2088066,4989511905,41972994,2,Not worth the price I paid.,Delivery,Negative,2023-03-04,2023,March
1504694,2520527893,51476157,2,The order was incorrect.,Product Quality,Negative,2024-02-10,2024,February
3325366,4753989820,81500385,4,Great prices and fast delivery!,Delivery,Positive,2023-06-10,2023,June
5470914,8285547588,26245432,3,"Average experience, could improve.",Customer Service,Neutral,2024-02-01,2024,February
5321532,5824924668,49881540,1,The order was incorrect.,Product Quality,Negative,2023-11-19,2023,November
3557986,7703854141,86483673,4,"Excellent quality, will buy again!",Customer Service,Positive,2024-05-13,2024,May
